,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
351,US,14017244,R1YTHW2IBUDNVL,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,2,2,N,N,We had it shipped to our daughter's so we would have a good bed to sleep on when we visit,"We purchased an Intex Queen Supreme Air Flow Mattress in December.  We had it shipped to our daughter's so we would have a good bed to sleep on when we visit.  We used it once in December and once this June.  It developed a leak in the seam where the two mattresses were joined.  We learned at the internet store where it was purchased it was warranted for 30 days and Intex only warranted the bed for 90 days.  I would not recommend purchasing this bed if it is only for occasional use, as it proved to be defective after two uses.  The repair kit only came with patchdes but no sealant.  Although the bed was comfortable, it was a complete waste of money for grandparents.",6/5/2015
352,US,501363,R1JJRYD19R4IKB,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,1,N,Y,Terrible,Item did not work properly. Air went out by 1a.m.,6/5/2015
353,US,35163327,R2CTSP4H3897AX,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,1,N,Y,Customer service not important.,"Customer service not important. Did not work when received, deflated after several attempt.  Very dissatisfied and my money was not refunded, refused.",6/4/2015
354,US,5212208,R195XFS51H50,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Five Stars,"Love it, i am happy with my purchase, fast delivery",6/4/2015
355,US,16056757,R1NTCWCAU37YFK,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,1,N,Y,One Star,Garbage. One side ballooned up on day 6. Wish I could gotten a refund.,6/4/2015
356,US,32147111,RFCZUTHUNDXBM,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,1,N,Y,Terrible Item.  It lost air from the first use.,"While fully inflated when you first use it, mine leaked thoughout the night on the first night and every night  I've used it.  Expensive item for such poor performance.  The method of inflation is great, the comfort of the surface is good, but what good is all of that when it won't stay inflated?",6/4/2015
357,US,25250773,R3MDD2U0XMN5ZU,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,1,N,Y,Five Stars,Worked perfectly and quickly!,6/4/2015
358,US,26584557,R3JW0DGWIUCEMT,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,1,N,Y,keep away,"keep away we only use it indoor at first  thought is was a good idea because it looks good, but it get hot when it is hot and cold when it is cold you'll need an extra blanket to put under the fitted sheet. the worst part about it it's when the sims start coming undone, first it start bulging now i feel at anytime it going to blow.",6/4/2015
359,US,47366589,RKTJRFFT8I2GH,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,2,3,N,Y,One Star,Bed got a huge air bubble after a few months.,6/4/2015
360,US,426828,R3GODLYIP5JCCZ,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,1,N,Y,DO NOT BUY!,"I used this camping one time, and it deflated, we ended up on the ground. It is too late to return it ( I bought it prior to our camping trip) I am extremely unhappy --- don't waste your money!",6/3/2015
361,US,49922469,R19NGJ31HNQYI3,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Five Stars,ok,6/3/2015
362,US,3099214,RSTBVPSJP0PS2,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,1,N,Y,One Star,"It's a air ball. After 2 months, it changes. And I can sleep not more on it...",6/3/2015
363,US,27338236,R3JTHB0BXDJER7,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,3,0,0,N,Y,Great and easy to set up before it started losing ...,Lasted about a year with only occasional use. Great and easy to set up before it started losing air.,6/1/2015
364,US,16464615,R3BORUTWVD1F68,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Has held up far better than any airbed we have ever purchased,"Has held up far better than any airbed we have ever purchased! With college kids coming and going all the time, these mattresses take a beating...this one has held up perfectly!",6/1/2015
365,US,10271822,R1O5OGGDHMLIXS,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,1,N,Y,Only good for 1 trip.,"GREAT, if you're only planning on using it for one trip. It was fine and worked great. We loved it and even had 2. Next trip we pull them out, fill them up, and BOTH have holes! We couldn't figure out what had happened!! So If you just want to use them once, this is the airbed you need.",6/1/2015
366,US,34587438,R2UDFTCI5NECRM,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Five Stars,Great purchase .... slept on it three times now ... no complaints,6/1/2015
367,US,10203833,R1N4Z8FIBZCGMW,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,Nicely priced,Great for visitors or inlaws;). The motor in the matress is always a plus.,5/31/2015
368,US,52503576,RXR2BJ8898UAH,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Five Stars,Easy to inflate and deflate and sturdy enough for 2- 160 lb persons,5/31/2015
369,US,38218664,R1M3JHUK6MGOFZ,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,1,N,Y,Save your money!,Worst mattress ever. Lasted 4 weeks before turning into a huge beach ball like many others here have stated.,5/30/2015
370,US,50410578,RCLNU5LBJ2DJU,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,strong product,"well made, thick material and comfortable",5/30/2015
371,US,1870494,R35IA2M2UFT7YX,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,2,2,N,Y,One Star,the structure broke only one month,5/29/2015
372,US,34476193,R1B247J2QMY4GX,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Five Stars,Wonderful buy and comfortable,5/29/2015
373,US,35321326,R3AVXZDJUV3HJA,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,3,1,1,N,Y,"The first day I opened this, there was a ...","The first day I opened this, there was a hole.  My husband patched it up now it's going down again from another hole somewhere or the other.  Sigh.",5/28/2015
374,US,41196009,R24FAN277MBQTV,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,Too big,"I brought this for my son so he can have somewhere to sleep when he comes to visit on the weekends. I should've open the box as soon as I got it because I would've sent it back. I thought I was ordering a twin size, but I got a queen size instead. Its too big; its hard to fold back up and it doesn't fit in the bag that came with it.<br /><br />But overall, I like it. It hasn't broken on me... yet.",5/27/2015
375,US,1656966,R1EM19J41MI1G0,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,1,N,N,Bad quality. first time was ok,Bad quality. first time was ok.next time it was perforated and i fix it by glue. Third time when i was inflating it started to be like a balloon two of the lines broked.,5/27/2015
376,US,4459330,R2GLY9O1BW9010,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Bed is comfortable I love the height of,Came on time. Bed is comfortable I love the height of it,5/27/2015
377,US,41837632,RT05STT14NP99,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,amazing product. my guests always compliment me on this ...,"amazing product. my guests always compliment me on this bed. it is super high, giving the feeling of a real bed. easy to inflate/deflate. no complaints.",5/26/2015
378,US,37077157,RLVMJC68S810Y,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,1,N,Y,"Good brand, have two of this brand already but this was bad","Ordered this for Memorial Weekend and the first time I have inflated this I found it is getting deflated.  Everything seems to be OK, I do not know where but after 3 hours of being inflated, the bed starts to feel that is loosing air. I will try to return this item",5/26/2015
379,US,6091552,R38QJPFJFNVN1P,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,2,1,1,N,Y,We bought two of these for our cabin. We ...,"We bought two of these for our cabin. We inflated them and let them sit without any pressure as instructed.  After using it one time, one of them has a leak in it.  Trying to find the leak is next to impossible and we are over our 30 day return/exchange time frame.  So we are stuck with a leaky mattress.  For the money, it serves it purpose, but I wouldn't buy it for quality.  08/24/15 After having these for a few months, I would not recommend buying these.  WE bought 3 of them and they have all leaked.  We use them for when we have guests over or when we go to our cabin.  They start to loose air within a few hours.  We did send one back and got a new one and that one leaks as well.  I have looked all over and cannot find a leak so I am not sure if it is coming from the built in pump.  It is a great price, but you get what you pay for.",5/26/2015
380,US,17288399,R1VXOS5WNLNKAJ,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,"The price was great, especially for the quality of the bed","It was a smooth purchase that arrived as scheduled. The price was great, especially for the quality of the bed. Very satisfied with this product.",5/26/2015
381,US,17596784,R110I6K4QVK4VZ,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Happy so far,"We have only set this up once, but very impressed so far. It self-inflates very quickly and seems to hold air well. I'm looking forward to taking this camping in July.",5/26/2015
382,US,32193075,R2HA72JUDOKRC8,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,2,2,N,Y,Worst air bed,This air bed is one of of the worst I've ever bought loses air while sitting on it. If there was an option for no stars I would give it no stars,5/26/2015
383,US,39495819,R16CM4VA8YZHI4,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,100,101,N,Y,poor quality inside.,"Same beach ball situation as others have posted. There's a picture of one that is half blown, half not. Mine is exactly like this, except I bought it TWO months ago.<br /><br />Update: just found out there is NO warranty on this product. No warranty, none, zero.<br /><br />Other reviewers seem to have the same issue I do, which tells me this is a fairly common defect, considering we all have the same complaint.<br /><br />Amazon, why have you not told this manufacturer to improve their quality?<br /><br />The bed is useless, the internal baffles (as another reviewer posted) broke. My bed looks like a balloon.<br /><br />Very dissatisfied. Not buying from this company again, definitely not making the mistake of replacing this one with another one from the same manufacturer, as other reviewers have done. Might even call in to amazon to complain. Two months of occasional use should not cause this thing to break like this.",5/25/2015
384,US,1798380,R1UO4UCQQVD021,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,1,N,N,I've been using the classic for 2 months.. ...,"I've been using the classic single for 2 months..the pump died. It has no leaks I can see but needs air about every 2-3 days. I just called &#34;customer service&#34; forget about that...she was an idiot..total idiot. Will never buy another one...90 day warranty, product dies on 91st day..  I WAS going to get the queen that's higher up but until I get some customer service..nope. This was fresh out of the box, tho' purchased end Dec.  Update..their website is difficult to use for a &#34;contact us&#34;...ya fill in the blanks, which are vertical redunant, and the website flips and jerk all over, which is why I tried calling...  Guess I'll be on the hard tile floor until I can get a bed....at 68 yrs. old w/2 hip replacements and a fused back I really don't need this aggravation. What ever happened to real customer service...??  Dear Amazon, please read this before posting...I DID NOT purchase a queen bed",5/25/2015
385,US,43143592,R265OQT4WHAGIX,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,"nice, quick, & works good","pretty good deal, i would buy another if needed.",5/23/2015
386,US,31111435,R3U3EY3CJT5XK3,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,2,2,N,Y,"$$$ money wasted,","I used this product 2 times,(on carpet) the third time it was completely deflated by morning, impossible to find the hole, $$$ money wasted,",5/23/2015
387,US,48489108,R29BFE7ZSDIJT6,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,Four Stars,Great bed for an even better price.!!!!!,5/23/2015
388,US,2405784,RODZO0AR9HE9M,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,2,2,N,Y,Don't wast your money. It will have many leaks ...,Don't wast your money. It will have many leaks and for warranty you have to go through a lot of steps which is not worth for such a small amount :(,5/23/2015
